Designação,Nome,Endereço,Bairro,CRE,Atividade,Telefones,Link cartela,GlobalID,Data_Inauguracao,Designacao_num,Nome_abrev,Cod_microarea_SME
716056,Escola Municipal Noel Nutels,"Rua São Calixto, 509",Tanque,7,Escola Municipal,2423-1631,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11655&cmd=load,{6314C9E7-DF7E-4291-B1ED-42EF0FF41EFB},,716.056,EM Noel Nutels,7.5
716045,Escola Municipal General Carlos Caetano Miragaya,"Rua Salinópolis, 155",Taquara,7,Escola Municipal,2440-2519,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11641&cmd=load,{7FF44972-2A28-4022-AEF3-FB055871F558},,716.045,EM Gal. Carlos Caetano Miragaya,7.10
716046,Escola Municipal Professora Felicidade de Moura Castro,"Rua Moacir Campos, S/Nº",Taquara,7,Escola Municipal,3392-7105,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11643&cmd=load,{3BE5B75B-F3AC-4E59-9BD6-A94990AE1AA7},,716.046,EM Profª Felicidade de Moura Castro,7.5
724001,Escola Municipal Lopes Trovão,"Estr. do Pica Pau, 96",Itanhangá,7,Escola Municipal,2493-1955,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11704&cmd=load,{6ECECFAF-2899-4DF0-BC26-FBE4D03432EB},,724.001,EM Lopes Trovão,7.24
724002,Escola Municipal Almeida Garret,"Av. Gal. Guedes da Fontoura, 470",Barra da Tijuca,7,Escola Municipal,2493-0452,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11705&cmd=load,{0603BCAE-2247-4B7E-9CA6-06162A6AA832},,724.002,EM Almeida Garret,7.30
724005,Escola Municipal República da Colômbia,"Rua Rosalina Brand, 200 - Riviera",Barra da Tijuca,7,Escola Municipal,2439-1334,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11708&cmd=load,{DAC84F0D-2EE8-45BA-8DEB-DDABA02F9E67},,724.005,EM Repúb. da Colômbia,7.30
724007,Escola Municipal Golda Meir,"Av. Lúcio Costa, 3.300 - Barramares",Barra da Tijuca,7,Escola Municipal,2491-4019,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11711&cmd=load,{CCBF85CF-D6EB-41A8-B1CC-0318A37D6484},,724.007,EM Golda Meir,7.30
724008,Escola Municipal Dom Pedro I,"Pça. Soldado Geraldo Cruz, 50",Barra da Tijuca,7,Escola Municipal,2494-2281,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11712&cmd=load,{53AA0FB7-C437-4050-98DF-EC0F9FEAC1D3},,724.008,EM Dom Pedro I,7.30
724010,Escola Municipal Frederico Trotta,"Rua Prof. Fausto Moreira, 200",Barra da Tijuca,7,Escola Municipal,2498-3934,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11714&cmd=load,{F122FD49-FBF3-4276-BB97-74F18E876FA5},,724.010,EM Frederico Trotta,7.30
724024,Escola Municipal Professor Carlos Delgado de Carvalho,"Rua Senador Rui Carneiro, 5",Recreio dos Bandeirantes,7,Escola Municipal,2490-2102,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11692&cmd=load,{6D2B36A3-F744-4FBD-9DD6-3781D8050BFA},,724.024,EM Prof° Carlos Delgado de Carvalho,7.28
622022,Escola Municipal Rose Klabin,"Rua Reginópolis, 135",Guadalupe,6,Escola Municipal,3456-3721,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11395&cmd=load,{A6E386DA-4CFB-4D97-8C03-C577996C83FE},,622.022,EM Rose Klabin,6.16
1019019,Escola Municipal Fernando de Azevedo,"Rua das Palmeiras Imperiais, S/Nº",Santa Cruz,10,Escola Municipal,3395-1525,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11183&cmd=load,{C6202815-C3A4-4F31-B973-8341B5DFCCF5},,1.019.019,EM Fernando de Azevedo,10.11
1019016,Escola Municipal Aldebarã,"Av. Antares - Rua X, S/Nº",Santa Cruz,10,Escola Municipal,3395-1985,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11180&cmd=load,{D6E0EA44-DDCE-41E2-B965-7B5097C4E692},,1.019.016,EM Aldebarã,10.14
1019017,Escola Municipal Otelo de Souza Reis,"Av. Antares, S/Nº",Santa Cruz,10,Escola Municipal,3395-1815,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11181&cmd=load,{53E4C9BF-64B4-429B-89C8-68BD4C55C19E},,1.019.017,EM Otelo de Souza Reis,10.14
206007,Escola Municipal Edna Poncioni Ferreira,"Pça. Benedito Cerqueira, S/Nº",Lagoa,2,Escola Municipal,2287-3245,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10826&cmd=load,{EAAE5B1E-3D5C-4D70-9719-E5038DB042C2},,206.007,EM Edna Poncioni Ferreira,2.4
716028,Classe em Cooperação Paroquial Nossa Senhora do Loreto,"Ladeira da Freguesia, S/Nº",Freguesia (Jacarepaguá),7,Escola Municipal,3392-0522,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11455&cmd=load,{A291A73E-7E34-4497-B9B0-0B7C79106E46},,716.028,Clas. em Coop. Paroquial Nossa Senhora do Loreto,7.7
204008,Escola Municipal Vital Brasil,"Rua Silveira Martins, 80 - Fundos",Flamengo,2,Escola Municipal,2558-6174,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10796&cmd=load,{6F065D7B-9BBD-4758-92A0-BA571D1D6AF9},,204.008,EM Vital Brasil,2.2
123001,Escola Municipal Machado de Assis,"Rua Dias de Barros, 50",Santa Teresa,1,Escola Municipal,2242-8996,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11547&cmd=load,{E27065F9-A49C-4472-AD84-7D3EC67DFF4D},,123.001,EM Machado de Assis,1.8
102005,Escola Municipal Calouste Gulbenkian,"Rua Prof.Clementino Fraga, S/Nº",Centro,1,Escola Municipal,2224-4054,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11237&cmd=load,{6A157B57-6A00-4E2B-A447-7566BE3AE3B7},,102.005,EM Calouste Gulbenkian,1.7
209004,Escola Municipal Conselheiro Mayrink,"Pça. General Portinho, 2",Maracanã,2,Escola Municipal,2567-9241,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10871&cmd=load,{D859E987-BFB3-4CF4-9AD8-7EDB6392BFE1},,209.004,EM Conselheiro Mayrink,2.15
209005,Escola Municipal Barão Homem de Mello,"Rua Alm. João Cândido Brasil, 352",Maracanã,2,Escola Municipal,2208-9799,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10872&cmd=load,{5C0FC646-C250-44E5-8DBA-2074BF2EE7EE},,209.005,EM Barão Homem de Mello,2.15
208013,Escola Municipal Mário da Veiga Cabral,"Av. Mello Mattos, 34",Tijuca,2,Escola Municipal,2568-7876,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10857&cmd=load,{89FB209F-651F-4AB6-A6B8-8B7B87B3588D},,208.013,EM Mário da Veiga Cabral,2.12
209012,Escola Municipal Mário de Andrade,"Rua Joubert de Carvalho, S/Nº",Vila Isabel,2,Escola Municipal,2577-4355,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10878&cmd=load,{D9D01A5F-65A0-4318-BE7B-78F527366134},,209.012,EM Mário de Andrade,2.17
209011,Escola Municipal Noel Rosa,"Rua Barão do Bom Retiro, 1.745",Vila Isabel,2,Escola Municipal,2578-0066,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10877&cmd=load,{2B1E37BE-DDD2-45B4-96E0-A68D2FD254DC},,209.011,EM Noel Rosa,2.17
208006,Escola Municipal Prudente de Moraes,"Rua Enes de Souza, 36",Tijuca,2,Escola Municipal,2268-5609,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10850&cmd=load,{75B7A1E7-4740-490C-BEA4-7D548CB5C1A0},,208.006,EM Prudente de Moraes,2.13
208003,Escola Municipal Laudimia Trotta,"Rua Antonio Basílio, 370",Tijuca,2,Escola Municipal,2570-5447,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10847&cmd=load,{46F9AE75-7F46-4E7E-9808-B95F82F49E33},,208.003,EM Laudimia Trotta,2.13
107009,Escola Municipal Uruguai,"Rua Ana Néri, 192",Benfica,1,Escola Municipal,3890-1794,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11469&cmd=load,{D1014620-FAF6-4420-932E-432DF8E72E02},,107.009,EM Uruguai,1.2
107013,Escola Municipal Alice do Amaral Peixoto,"Rua Ébano, 187",Benfica,1,Escola Municipal,2580-6327,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11472&cmd=load,{7756117F-F4BE-4A7D-9A49-D5DA4588FC18},,107.013,EM Alice do Amaral Peixoto,1.2
313025,Escola Municipal Professor Visitação,"Rua Ferreira de Andrade, 209 - Fundos",Cachambi,3,Escola Municipal,2228-0266,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11833&cmd=load,{A48FDF04-C458-4D5B-93C3-F432AA8CE1DB},,313.025,EM Prof° Visitação,3.10
313019,Escola Municipal Affonso Taunay,"Rua Vilela Tavares, 211",Meier,3,Escola Municipal,2594-1154,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11839&cmd=load,{A1621083-CF25-47E7-95A5-C8442BB4C5BC},,313.019,EM Affonso Taunay,3.4
206021,Escola Municipal Almirante Tamandaré,"Av. Presidente João Goulart, 296",Vidigal,2,Escola Municipal,2512-1314,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10840&cmd=load,{B4D8A0A2-1CE7-43F4-A210-00B2FC87459C},,206.021,EM Almte. Tamandaré,2.5
206018,Escola Municipal Luiz Delfino,"Rua Marques de São Vicente, 238",Gávea,2,Escola Municipal,2274-4696,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10837&cmd=load,{F28B8207-D0C4-424C-87BD-03D9525B6B81},,206.018,EM Luiz Delfino,2.6
206015,Escola Municipal Manoel Cícero,"Pça. Santos Dumont, 86",Gávea,2,Escola Municipal,2274-5549,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10834&cmd=load,{D182BFF5-2471-44BC-851B-65C1072418CD},,206.015,EM Manoel Cícero,2.6
625022,Escola Municipal Manuel de Abreu,"Rua Auta de Sousa, S/Nº",Pavuna,6,Escola Municipal,3837-6524,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11426&cmd=load,{D5A752D3-CD61-4C2D-879D-B9D5CFCC59AA},,625.022,EM Manuel de Abreu,6.1
1019051,Escola Municipal Marinheiro João Cândido,"Rua 1, S/Nº Lote 217 - Conjunto Guandu",Santa Cruz,10,Escola Municipal,3395-3418,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11215&cmd=load,{40920ECC-2880-4CA7-B836-D111E07F9E41},,1.019.051,EM Marinheiro João Cândido,10.7
1019021,Escola Municipal Professora Silvia de Araujo Toledo,"Av. Canal 3, S/Nº - Conj.Cesarão",Santa Cruz,10,Escola Municipal,3395-5890,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11185&cmd=load,{0F22C129-7AA3-415D-8171-935FFA6CD7D8},,1.019.021,EM Profª Silvia de Araujo Toledo,10.15
1019030,Escola Municipal Professora Maria Helena Alves Portilho,"Av. João XXIII, Rua 8, L 230 - Conj. Alvorada",Santa Cruz,10,Escola Municipal,3365-6500,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11194&cmd=load,{D0D99A54-8458-45D4-B377-C1D4F230EA16},,1.019.030,EM Profª a Mª Helena Alves Portilho,10.8
1019039,Escola Municipal Professora Leila Mehl Menezes de Mattos,"Av. do Canal, S/Nº - Manguariba",Paciência,10,Escola Municipal,2413-6554,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11203&cmd=load,{0801184C-3F3F-421A-B9A4-4E34C767A246},,1.019.039,EM Profª Leila Mehl Menezes de Mattos,10.1
514025,Escola Municipal Conde Pereira Carneiro,"Rua Mollière, 10",Irajá,5,Escola Municipal,3371-7165,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10936&cmd=load,{656B084E-CB32-4B92-A170-885A8E5E2175},,514.025,EM Conde Pereira Carneiro,6.3
514028,Escola Municipal Tarsila do Amaral,"Rua Aníbal Porto, 451",Irajá,5,Escola Municipal,3371-7620,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10939&cmd=load,{154196EA-5D57-4365-86FF-5210A2C43D95},,514.028,EM Tarsila do Amaral,5.4
514035,Escola Municipal Amapá,"Rua Toriba, 106",Colégio,5,Escola Municipal,3373-1040,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10946&cmd=load,{114C4340-815B-488A-9039-EBD86473FE05},,514.035,EM Amapá,5.9
515004,Escola Municipal Luiz de Camões,"Estr. do Barro Vermelho, 1.446",Rocha Miranda,5,Escola Municipal,3371-8313,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10949&cmd=load,{171619F5-2B34-4A18-ACDD-1D16FF08ED81},,515.004,EM Luiz de Camões,5.9
515010,Escola Municipal Professor Alfredo Russell,"Rua Aristóteles, 485",Rocha Miranda,5,Escola Municipal,3372-0231,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10955&cmd=load,{29BB906B-7BE5-4859-B5BC-F82FA621A02F},,515.010,EM Prof° Alfredo Russell,5.9
515012,Escola Municipal Mário Penna da Rocha,"Rua Américo Rocha, 1.596",Honório Gurgel,5,Escola Municipal,3830-4591,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10957&cmd=load,{1E3FAEFB-35C0-4B0C-99E9-FB879F03FAD0},,515.012,EM Mário Penna da Rocha,5.14
515013,Escola Municipal Silvio Romero,"Rua Porto Feliz, 65",Honório Gurgel,5,Escola Municipal,2473-7982,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10958&cmd=load,{34D0167B-AE8F-4A28-9EF2-DB4E08881703},,515.013,EM Silvio Romero,5.11
515014,Escola Municipal Fornovo,"Rua Gentil Almeida, S/Nº",Honório Gurgel,5,Escola Municipal,2472-0093,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10959&cmd=load,{C12CC5A1-F0BA-4FB1-AC22-55DA386355CF},,515.014,EM Fornovo,5.11
515016,Escola Municipal Raja Gabaglia,"Rua Sousa Caldas, 45",Oswaldo Cruz,5,Escola Municipal,2489-4126,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10961&cmd=load,{EA836A1A-55F4-4B22-B6E6-97DFD79A25E8},,515.016,EM Raja Gabaglia,5.13
515019,Escola Municipal Waldemiro Potsch,"Rua Riacho Doce, S/Nº",Oswaldo Cruz,5,Escola Municipal,2489-4593,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10964&cmd=load,{33BE7B46-137E-4C9C-A9C4-D5CA3155A34C},,515.019,EM Waldemiro Potsch,5.17
515020,Escola Municipal Waldemar Falcão,"Pça. Jaguaré, 53",Oswaldo Cruz,5,Escola Municipal,2489-7444,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10965&cmd=load,{F2B2F501-E696-4968-9D94-E4103DE5DA8D},,515.020,EM Waldemar Falcão,5.17
515021,Escola Municipal Mozart Lago,"Rua José Carvalho Salgado, S/Nº",Oswaldo Cruz,5,Escola Municipal,2489-4892,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10966&cmd=load,{740D2091-8D93-449B-9E50-6D9B271A6506},,515.021,EM Mozart Lago,5.17
515022,Escola Municipal José Emygdio de Oliveira,"Pça. Cândido Portinari, s/n",Oswaldo Cruz,5,Escola Municipal,2489-4909,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10967&cmd=load,{5ACE5968-DAB4-4F87-A85C-92487DAB60F9},,515.022,EM José Emygdio de Oliveira,5.17
515023,Escola Municipal Conde Afonso Celso,"Rua Ivinheima, 15",Bento Ribeiro,5,Escola Municipal,2489-4198,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10968&cmd=load,{E017F0B0-D8A5-4674-A496-8D7AFDF8BACA},,515.023,EM Conde Afonso Celso,5.13
515025,Escola Municipal Francisco Palheta,"Rua Abílio dos Santos, 100",Bento Ribeiro,5,Escola Municipal,3390-0082,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10970&cmd=load,{2E0AD3E1-62EC-4672-A3E1-E6E8B8C813BD},,515.025,EM Francisco Palheta,5.18
515027,Escola Municipal Santos Dumont,"Pça. 15 de Novembro, 29",Marechal Hermes,5,Escola Municipal,3390-0537,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10972&cmd=load,{E9623647-7FFB-4031-8AD0-0106206778C6},,515.027,EM Santos Dumont,5.18
515028,Escola Municipal Evangelina Duarte Batista,"Pça. 15 de Novembro, 28",Marechal Hermes,5,Escola Municipal,3390-7831,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10973&cmd=load,{0E1D26EF-C32D-4F4A-9D76-3F2770168CCC},,515.028,EM Evangelina Duarte Batista,5.18
515029,Escola Municipal Professor Carneiro Felipe,"Rua Juriari, 238",Marechal Hermes,5,Escola Municipal,3390-0625,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10974&cmd=load,{2D9EBE43-8028-4E1A-A5BA-7616688A1853},,515.029,EM Prof° Carneiro Felipe,5.14
515030,Escola Municipal Irineu Marinho,"Rua Américo da Rocha, 821",Marechal Hermes,5,Escola Municipal,3830-4411,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10975&cmd=load,{9B5A592C-E3AF-42BA-AFCD-44D4FFF3EF76},,515.030,EM Irineu Marinho,5.14
515040,Escola Municipal Professor Souza da Silveira,"Rua Amália, S/Nº",Quintino Bocaiuva,5,Escola Municipal,2596-0467,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10985&cmd=load,{7557C86B-003E-49DA-A179-06615C526D3C},,515.040,EM Prof° Souza da Silveira,5.12
515041,Escola Municipal Oswaldo Teixeira,"Rua Milão, 95",Quintino Bocaiuva,5,Escola Municipal,2229-0306,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10986&cmd=load,{2500D02D-8F5F-4095-8FCC-F078762893C3},,515.041,EM Oswaldo Teixeira,5.15
515042,Escola Especial Municipal Maurício de Medeiros,"Rua Emílio de Meneses, 230 Fundos",Quintino Bocaiuva,5,Escola Especial Municipal,2229-0301,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10987&cmd=load,{7353707E-F2AC-4838-80AB-E368EE16BA75},,515.042,E.E.M. Maurício de Medeiros,3.8
515044,Escola Municipal Espirito Santo,"Rua Herculano Pena, S/Nº",Cavalcanti,5,Escola Municipal,2596-8615,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10988&cmd=load,{8624B113-6C91-47E5-B302-6D44DAB55A04},,515.044,EM Espirito Santo,5.12
515048,Escola Municipal Rostham Pedro de Farias,"Rua dos Lírios, 46",Cavalcanti,5,Escola Municipal,2595-5511,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10992&cmd=load,{CEDA6166-D3AE-4611-9AEC-716079D5C926},,515.048,EM Rostham Pedro de Farias,5.6
515055,Escola Municipal Ministro Edgard Romero,"Av. Ministro Edgard Romero, 31",Madureira,5,Escola Municipal,3340-9690,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10999&cmd=load,{6AD1776A-E1BE-4B85-8B8C-4071C828456C},,515.055,EM Ministro Edgard Romero,5.13
515062,Escola Municipal Figueiredo Pimentel,"Pça. Miranda Ribeiro, s/n",Turiaçu,5,Escola Municipal,2450-4190,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11006&cmd=load,{10A14BE2-84BC-4D90-A1AF-ECBC11573A72},,515.062,EM Figueiredo Pimentel,5.7
515049,Escola Municipal Cinco de Julho,"Rua Caetano da Silva, 730",Engenheiro Leal,5,Escola Municipal,2591-0937,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10993&cmd=load,{400FD306-C97C-4E15-BA5B-9D54CCCABC73},,515.049,EM Cinco de Julho,5.12
622008,Escola Municipal Narbal Fontes,"Rua Umbuzeiro, 455",Ricardo de Albuquerque,6,Escola Municipal,2455-2122,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11381&cmd=load,{804FB965-2D17-4CF4-849B-76B9307DC436},,622.008,EM Narbal Fontes,6.17
622017,Escola Municipal Lia Braga de Faria,"Rua Nova Trento, 327",Guadalupe,6,Escola Municipal,2450-4139,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11390&cmd=load,{6B855A93-CB1A-469C-A0C6-3BDAD4F1C641},,622.017,EM Lia Braga de Faria,6.16
622018,Escola Municipal Baden Powell,"Rua Nova Trento, 28",Guadalupe,6,Escola Municipal,2450-4193,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11391&cmd=load,{9432B634-075E-4531-B3FB-D03BD0FD8260},,622.018,EM Baden Powell,6.16
622019,Escola Municipal Emilio Carlos,"Rua Pinheiro Bittencourt, S/Nº",Guadalupe,6,Escola Municipal,3390-7805,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11392&cmd=load,{451ADE4F-7550-4BA4-BE53-A30CED87B0A5},,622.019,EM Emilio Carlos,6.16
622023,Escola Municipal Gilberto Amado,"Rua Prof. Waldemar Raythe, S/Nº",Guadalupe,6,Escola Municipal,3107-0780,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11396&cmd=load,{DD0FDB90-5A1D-44AB-AA88-64DAF7CCBF3A},,622.023,EM Gilberto Amado,6.15
622024,Escola Municipal Mario Piragibe,"Rua Alcobaça, 1.127",Anchieta,6,Escola Municipal,3339-2012,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11397&cmd=load,{98AF1FDE-CA0F-47ED-9E11-0C2F6A1F8AD1},,622.024,EM Mario Piragibe,6.13
622025,Escola Municipal Lúcio de Mendonça,"Rua Itajacê, 34",Anchieta,6,Escola Municipal,3339-1379,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11398&cmd=load,{7B54782F-3840-463C-855D-306293BB6A52},,622.025,EM Lúcio de Mendonça,6.12
625004,Escola Municipal General Osório,"Av. Brasil, 19.462",Coelho Neto,6,Escola Municipal,3847-5214,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11408&cmd=load,{9A3AE494-719B-4939-8E01-485F91CC4AB6},,625.004,EM Gal. Osório,6.7
625005,Escola Municipal Charles Anderson Weaver,"Rua Carlos Pacheco Ávila, S/Nº",Coelho Neto,6,Escola Municipal,3837-1205,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11409&cmd=load,{E9F23FB4-6610-44EE-B83F-7F975EC4EB3D},,625.005,EM Charles Anderson Weaver,6.7
625016,Escola Municipal Mestre Valentim,"Rua Jornalista Mário Lisboa, 127",Pavuna,6,Escola Municipal,3339-4691,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11419&cmd=load,{6C6B2008-CAF6-4D69-90D4-A64F4B367C85},,625.016,EM Mestre Valentim,6.4
625031,Escola Municipal Levy Miranda,"Rua Iguaba Grande, 313",Pavuna,6,Escola Municipal,2455-6583,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11434&cmd=load,{FB634BC1-22DE-4A5B-B119-0BDB79161AFF},,625.031,EM Levy Miranda,6.4
625032,Escola Municipal Alziro Zarur,"Rua Dores de Turvo, 90",Pavuna,6,Escola Municipal,3339-4321,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11435&cmd=load,{E59BFB93-1E17-42AA-9872-93F452D6DB38},,625.032,EM Alziro Zarur,6.4
625033,Escola Municipal Zilda Nunes da Costa,"Rua Iguaba Grande, 370",Pavuna,6,Escola Municipal,3339-2530,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11436&cmd=load,{23547BD2-6C63-46B3-A6D3-A8B5C3718777},,625.033,EM Zilda Nunes da Costa,6.8
625019,Escola Municipal Escultor Leão Velloso,"Rua Dr. José Thomaz, 1.000",Pavuna,6,Escola Municipal,3847-4009,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11422&cmd=load,{35D6F6AA-7B79-4BF8-9405-5185C2C28193},,625.019,EM Escultor Leão Velloso,6.5
625029,Escola Municipal José Pedro Varela,"Pça. Campos do Jordão, S/Nº",Pavuna,6,Escola Municipal,2474-2760,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11432&cmd=load,{023BB5E8-8297-4759-8DF4-29B930BA8227},,625.029,EM José Pedro Varela,6.5
625024,Escola Municipal Alexandre de Gusmão,"Rua Fausto e Castro, S/Nº",Parque Colúmbia,6,Escola Municipal,2474-4436,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11427&cmd=load,{F75FA21D-A9BC-4857-80A7-17E3D22610B3},,625.024,EM Alexandre de Gusmão,6.2
